Building ID,Project ID,Project Name,Program Group,Address,Borough,Postcode,Latitude,Longitude,Project Start Date,Extremely Low Income Units,Very Low Income Units,Low Income Units,Moderate Income Units,Middle Income Units,Studio Units,1-BR Units,2-BR Units,3-BR+ Units,Counted Rental Units,Counted Homeownership Units
972661,68337,J&J TOWER/46-02 70 STREET,Multifamily Incentives Program,46-02 70 STREET,Queens,11377.0,40.73964,-73.894614,2019-01-14,0,0,0,0,23,5,6,12,0,23,0
956966,70372,211 MCGUINESS,Multifamily Incentives Program,211 MC GUINNESS BOULEVARD,Brooklyn,11222.0,40.72959,-73.951385,2019-01-03,0,0,0,0,20,2,15,3,0,20,0
987329,44218,MEC E. 125TH ST. PARCEL B WEST,Multifamily Finance Program,2319 3 AVENUE,Manhattan,10035.0,40.80409,-73.935159,2018-12-31,0,101,101,0,93,83,70,129,15,297,0
988143,44256,WSFSSH. 145 WEST 108TH ST. VALLEY LODGE,Multifamily Finance Program,137 WEST 108 STREET,Manhattan,10025.0,40.80118,-73.962848,2018-12-31,129,0,69,0,0,119,53,19,8,199,0
35779,48038,165 WEST 80TH STREET,Multifamily Finance Program,165 WEST 80 STREET,Manhattan,10024.0,40.78373,-73.977009,2018-12-31,0,14,14,0,0,20,9,0,0,29,0
371705,68087,151 SOMERS STREET CONDOMINIUMS,Multifamily Incentives Program,151 SOMERS STREET,Brooklyn,11233.0,40.67949,-73.906686,2018-12-31,0,0,2,0,0,1,1,0,0,0,2
967819,63168,MANHANTANVILLE (PHASE II),Multifamily Finance Program,3595 BROADWAY,Manhattan,10031.0,40.8283,-73.949528,2018-12-27,0,0,7,0,0,0,0,7,0,0,7
874245,64492,3377 WHITE PLAINS ROAD LLC.YR15.FY19,Multifamily Finance Program,3377 WHITE PLAINS ROAD,Bronx,10467.0,40.87459,-73.867429,2018-12-27,6,30,36,0,0,0,72,0,0,72,0
985501,66653,CAMBER. 3-11 W118TH ST. VICTORY PLAZA,Multifamily Finance Program,11 WEST 118 STREET,Manhattan,10026.0,40.80244,-73.946051,2018-12-27,135,0,0,0,0,134,2,0,0,136,0
986562,66931,2178 BERGEN STREET,Multifamily Incentives Program,2178 BERGEN STREET,Brooklyn,11233.0,40.67364,-73.908122,2018-12-27,0,7,0,0,3,0,5,5,0,10,0
3638,67577,ESPLANADE GARDENS INCORPORATED.PLP.FY19,Multifamily Finance Program,2541 ADAM C POWELL BOULEVARD,Manhattan,10039.0,40.82292,-73.936261,2018-12-27,19,293,0,0,0,0,51,210,51,0,312
23412,67577,ESPLANADE GARDENS INCORPORATED.PLP.FY19,Multifamily Finance Program,700 ESPLANADE GDNS PLAZA,Manhattan,10039.0,40.82096,-73.934709,2018-12-27,19,292,0,0,0,0,51,209,52,0,312
803887,67577,ESPLANADE GARDENS INCORPORATED.PLP.FY19,Multifamily Finance Program,2569 7 AVENUE,Manhattan,10039.0,40.82292,-73.936261,2018-12-27,27,285,0,0,0,0,53,206,53,0,312
804988,67577,ESPLANADE GARDENS INCORPORATED.PLP.FY19,Multifamily Finance Program,720 LENOX AVENUE,Manhattan,10039.0,40.82096,-73.934709,2018-12-27,16,296,0,0,0,0,52,208,52,0,312
805981,67577,ESPLANADE GARDENS INCORPORATED.PLP.FY19,Multifamily Finance Program,101 WEST 147 STREET,Manhattan,10039.0,40.82292,-73.936261,2018-12-27,17,294,0,0,0,0,54,207,51,0,312
805982,67577,ESPLANADE GARDENS INCORPORATED.PLP.FY19,Multifamily Finance Program,129 WEST 147 STREET,Manhattan,10039.0,40.82292,-73.936261,2018-12-27,26,286,0,0,0,0,51,208,53,0,312
981672,61931,HUNTERS POINT SOUTH PARCEL C -NORTH TOWER,Multifamily Finance Program,52-03 CENTER BOULEVARD,Queens,11101.0,40.74191,-73.959553,2018-12-26,0,160,0,90,284,174,145,216,0,535,0
987587,62102,VAN DYKE III,Multifamily Finance Program,405 DUMONT AVENUE,Brooklyn,11212.0,40.66567,-73.904384,2018-12-26,18,36,125,0,0,56,52,44,28,180,0
987706,62109,CATON FLATS,Multifamily Finance Program,800 FLATBUSH AVENUE,Brooklyn,11226.0,40.65322,-73.959816,2018-12-26,0,27,37,63,127,64,97,54,40,255,0
986657,63209,HUNTERS POINT SOUTH PARCEL C -SOUTH TOWER,Multifamily Finance Program,52-41 CENTER BOULEVARD,Queens,11101.0,40.74138,-73.960164,2018-12-26,0,80,0,65,40,89,36,61,0,186,0
997082,63877,TYPE A. 1490 SOUTHERN BLVD. MWBE RFP SITE E,Multifamily Finance Program,1490 SOUTHERN BOULEVARD,Bronx,10460.0,40.8333,-73.889786,2018-12-26,114,0,0,0,0,75,39,1,0,115,0
5729,68075,1980 AMSTERDAM AVENUE,Multifamily Incentives Program,1980 AMSTERDAM AVENUE,Manhattan,10032.0,40.83371,-73.941816,2018-12-26,0,0,0,0,5,0,5,0,0,5,0
65840,65054,NCV HOPE LLC.PLP.FY19 (MOUNT HOPE RENAISSANCE),Multifamily Finance Program,54 EAST 176 STREET,Bronx,10453.0,40.8482,-73.910513,2018-12-21,7,25,18,0,0,0,41,8,2,51,0
66071,65054,NCV HOPE LLC.PLP.FY19 (MOUNT HOPE RENAISSANCE),Multifamily Finance Program,20 EAST 179 STREET,Bronx,10453.0,40.85218,-73.907966,2018-12-21,0,17,12,0,0,0,5,16,9,30,0
66100,65054,NCV HOPE LLC.PLP.FY19 (MOUNT HOPE RENAISSANCE),Multifamily Finance Program,54 EAST 179 STREET,Bronx,10453.0,40.85196,-73.907464,2018-12-21,3,11,10,0,0,0,22,2,0,24,0
74425,65054,NCV HOPE LLC.PLP.FY19 (MOUNT HOPE RENAISSANCE),Multifamily Finance Program,52 EAST TREMONT AVENUE,Bronx,10453.0,40.85096,-73.908326,2018-12-21,0,12,11,0,0,0,3,17,4,24,0
83651,65054,NCV HOPE LLC.PLP.FY19 (MOUNT HOPE RENAISSANCE),Multifamily Finance Program,1731 HARRISON AVENUE,Bronx,10453.0,40.8498,-73.914602,2018-12-21,0,18,20,0,0,0,7,21,11,39,0
97470,65054,NCV HOPE LLC.PLP.FY19 (MOUNT HOPE RENAISSANCE),Multifamily Finance Program,2001 MORRIS AVENUE,Bronx,10453.0,40.8521,-73.906893,2018-12-21,0,27,14,0,0,0,6,24,12,42,0
97472,65054,NCV HOPE LLC.PLP.FY19 (MOUNT HOPE RENAISSANCE),Multifamily Finance Program,2011 MORRIS AVENUE,Bronx,10453.0,40.8523,-73.906708,2018-12-21,2,13,15,0,0,0,6,12,12,30,0
115524,65054,NCV HOPE LLC.PLP.FY19 (MOUNT HOPE RENAISSANCE),Multifamily Finance Program,1650 TOPPING AVENUE,Bronx,10457.0,40.84303,-73.905611,2018-12-21,12,2,11,0,0,0,16,9,1,26,0
119086,65054,NCV HOPE LLC.PLP.FY19 (MOUNT HOPE RENAISSANCE),Multifamily Finance Program,1895 WALTON AVENUE,Bronx,10453.0,40.8497,-73.909477,2018-12-21,0,17,13,0,0,0,5,16,10,31,0
119099,65054,NCV HOPE LLC.PLP.FY19 (MOUNT HOPE RENAISSANCE),Multifamily Finance Program,1975 WALTON AVENUE,Bronx,10453.0,40.85184,-73.908274,2018-12-21,0,20,8,0,0,0,5,18,6,29,0
119100,65054,NCV HOPE LLC.PLP.FY19 (MOUNT HOPE RENAISSANCE),Multifamily Finance Program,1979 WALTON AVENUE,Bronx,10453.0,40.85201,-73.908122,2018-12-21,0,17,12,0,0,0,5,18,6,29,0
119102,65054,NCV HOPE LLC.PLP.FY19 (MOUNT HOPE RENAISSANCE),Multifamily Finance Program,2003 WALTON AVENUE,Bronx,10453.0,40.85257,-73.907615,2018-12-21,0,30,18,0,0,0,8,21,20,49,0
806197,65054,NCV HOPE LLC.PLP.FY19 (MOUNT HOPE RENAISSANCE),Multifamily Finance Program,1892 MORRIS AVENUE,Bronx,10453.0,40.8492,-73.907898,2018-12-21,0,62,48,0,0,8,50,32,21,111,0
396928,68066,WILSON AVENUE APARTMENTS,Multifamily Incentives Program,435 WILSON AVENUE,Brooklyn,11221.0,40.69405,-73.913539,2018-12-21,0,0,0,0,3,0,2,1,0,3,0
975355,63778,153-19 JAMAICA AVENUE,Multifamily Incentives Program,153-19 JAMAICA AVENUE,Queens,11432.0,40.70326,-73.801588,2018-12-20,0,0,138,0,0,37,64,37,0,138,0
336169,65341,FRIENDSET APTS HDFC.HUDMF.FY18,Multifamily Finance Program,3528 MERMAID AVENUE,Brooklyn,11224.0,40.5743,-74.001127,2018-12-20,250,4,1,4,0,0,241,18,0,259,0
986550,66651,FOXY.2016 ARTHUR AVENUE,Multifamily Finance Program,612 EAST 179 STREET,Bronx,10457.0,40.84761,-73.892253,2018-12-20,176,0,0,0,0,88,88,1,0,177,0
46134,67687,WEST FARMS PRESERVATION HDFC.HPO.FY19,Multifamily Finance Program,1892 ARTHUR AVENUE,Bronx,10457.0,40.84519,-73.893186,2018-12-20,0,0,50,1,0,1,16,16,18,51,0
49398,67687,WEST FARMS PRESERVATION HDFC.HPO.FY19,Multifamily Finance Program,1898 BELMONT AVENUE,Bronx,10457.0,40.84487,-73.892453,2018-12-20,0,0,16,4,0,0,1,2,18,21,0
49399,67687,WEST FARMS PRESERVATION HDFC.HPO.FY19,Multifamily Finance Program,1899 BELMONT AVENUE,Bronx,10457.0,40.84527,-73.892748,2018-12-20,0,0,26,1,0,0,0,26,1,27,0
49400,67687,WEST FARMS PRESERVATION HDFC.HPO.FY19,Multifamily Finance Program,1900 BELMONT AVENUE,Bronx,10457.0,40.84505,-73.892315,2018-12-20,0,0,35,10,0,0,21,16,8,45,0
49401,67687,WEST FARMS PRESERVATION HDFC.HPO.FY19,Multifamily Finance Program,1908 BELMONT AVENUE,Bronx,10457.0,40.84527,-73.892109,2018-12-20,0,0,39,7,0,0,19,16,11,46,0
66276,67687,WEST FARMS PRESERVATION HDFC.HPO.FY19,Multifamily Finance Program,876 EAST 180 STREET,Bronx,10460.0,40.84497,-73.883063,2018-12-20,0,0,24,1,0,0,12,8,5,25,0
66278,67687,WEST FARMS PRESERVATION HDFC.HPO.FY19,Multifamily Finance Program,882 EAST 180 STREET,Bronx,10460.0,40.84484,-73.882806,2018-12-20,0,1,24,3,0,4,1,13,10,28,0
96758,67687,WEST FARMS PRESERVATION HDFC.HPO.FY19,Multifamily Finance Program,2082 MOHEGAN AVENUE,Bronx,10460.0,40.8449,-73.883547,2018-12-20,0,0,27,6,0,6,8,6,14,34,0
96759,67687,WEST FARMS PRESERVATION HDFC.HPO.FY19,Multifamily Finance Program,2083 MOHEGAN AVENUE,Bronx,10460.0,40.84521,-73.884164,2018-12-20,0,0,20,1,0,0,5,12,4,21,0
96760,67687,WEST FARMS PRESERVATION HDFC.HPO.FY19,Multifamily Finance Program,2090 MOHEGAN AVENUE,Bronx,10460.0,40.84509,-73.883489,2018-12-20,0,0,23,1,0,1,3,10,10,24,0
806416,67687,WEST FARMS PRESERVATION HDFC.HPO.FY19,Multifamily Finance Program,2082 CROTONA PARKWAY,Bronx,10460.0,40.84521,-73.884164,2018-12-20,0,0,19,2,0,0,5,12,4,21,0
976381,68065,46 COOK STREET,Multifamily Incentives Program,31 DEBEVOISE STREET,Brooklyn,11206.0,,,2018-12-20,0,0,0,0,14,0,4,8,2,14,0
987225,68063,1817 UNIVERSITY AVENUE APARTMENTS,Multifamily Incentives Program,1817 UNIVERSITY AVENUE,Bronx,10453.0,40.85119,-73.915182,2018-12-19,0,0,0,0,3,0,1,2,0,3,0
959077,63154,RIVERWALK 8,Multifamily Finance Program,460 MAIN STREET,Manhattan,10044.0,40.75901,-73.951187,2018-12-18,0,69,33,68,170,82,158,51,50,341,0
243980,66929,9 ARGYLE ROAD HDFC.GHPP.FY19,Multifamily Finance Program,9 ARGYLE ROAD,Brooklyn,11218.0,40.64932,-73.96757,2018-12-18,0,12,0,0,0,5,0,0,7,0,12
965108,62241,PARK AND ELTON APARTMENTS,Small Homes Program,451 EAST 159 STREET,Bronx,10451.0,40.82249,-73.912563,2018-12-14,6,3,5,9,0,14,5,5,0,24,0
999639,62241,PARK AND ELTON APARTMENTS,Small Homes Program,3120 PARK AVENUE,Bronx,10451.0,40.82363,-73.917526,2018-12-14,3,1,2,8,0,4,5,5,0,14,0
42263,65523,AILEEN AVERY HDFC.HRP.FY19,Multifamily Finance Program,474 WEST 148 STREET,Manhattan,10031.0,40.82692,-73.945966,2018-12-14,6,4,11,0,0,0,4,18,0,22,0
987866,66342,64 SCHOLES STREET,Multifamily Incentives Program,64 SCHOLES STREET,Brooklyn,11206.0,40.70818,-73.947383,2018-12-13,0,0,64,0,0,64,0,0,0,64,0
983110,64671,683 THWAITES PLACE,Small Homes Program,695 THWAITES PLACE,Bronx,10467.0,40.85881,-73.868104,2018-12-11,0,0,4,31,0,3,24,8,1,36,0
368730,67723,NEIGHBORHOOD WOMEN HDFC,Multifamily Incentives Program,110 SEIGEL STREET,Brooklyn,11206.0,40.70433,-73.941972,2018-12-11,0,0,6,0,0,3,3,0,0,6,0
810123,67723,NEIGHBORHOOD WOMEN HDFC,Multifamily Incentives Program,28 KINGSLAND AVENUE,Brooklyn,11211.0,40.71678,-73.939959,2018-12-11,0,0,12,0,0,0,0,12,0,12,0
810124,67723,NEIGHBORHOOD WOMEN HDFC,Multifamily Incentives Program,276 JACKSON STREET,Brooklyn,11211.0,40.71708,-73.939692,2018-12-11,0,0,12,0,0,6,3,0,3,12,0
810125,67723,NEIGHBORHOOD WOMEN HDFC,Multifamily Incentives Program,302 JACKSON STREET,Brooklyn,11211.0,40.71733,-73.93884,2018-12-11,0,0,9,0,0,0,0,6,3,9,0
810143,67723,NEIGHBORHOOD WOMEN HDFC,Multifamily Incentives Program,29 DEBEVOISE AVENUE,Brooklyn,11211.0,40.71731,-73.938541,2018-12-11,0,0,11,0,0,0,0,11,0,11,0
939780,68061,797 STERLING PLACE,Multifamily Incentives Program,797 STERLING PLACE,Brooklyn,11216.0,40.67289,-73.952079,2018-12-11,0,0,0,0,3,0,0,3,0,3,0
980881,68062,STAN GREEN APARTMENTS,Multifamily Incentives Program,314 EVERGREEN AVENUE,Brooklyn,11221.0,40.69526,-73.926188,2018-12-11,0,0,0,0,3,0,3,0,0,3,0
981237,68062,STAN GREEN APARTMENTS,Multifamily Incentives Program,316 EVERGREEN AVENUE,Brooklyn,11221.0,40.69522,-73.926116,2018-12-11,0,0,0,0,3,0,3,0,0,3,0
986878,68060,924 MYRTLE AVENUE APARTMENTS,Multifamily Incentives Program,924 MYRTLE AVENUE,Brooklyn,11206.0,40.69561,-73.945009,2018-12-10,0,0,0,0,7,1,2,4,0,7,0
981950,66189,540 FULTON STREET,Multifamily Incentives Program,540 FULTON STREET,Brooklyn,11201.0,40.68878,-73.98152,2018-12-07,0,0,28,0,0,13,9,5,1,28,0
519642,66005,FOREST HILLS MHA HDFC.HRP.FY19,Multifamily Finance Program,62-27 108 STREET,Queens,11375.0,40.73676,-73.849802,2018-12-06,91,44,7,0,0,11,47,60,24,142,0
812161,66005,FOREST HILLS MHA HDFC.HRP.FY19,Multifamily Finance Program,108-53 62 DRIVE,Queens,11375.0,40.73676,-73.849802,2018-12-06,89,48,7,0,0,12,48,60,24,144,0
955177,66005,FOREST HILLS MHA HDFC.HRP.FY19,Multifamily Finance Program,110-01 62 DRIVE,Queens,11375.0,40.73676,-73.849802,2018-12-06,107,30,7,0,0,12,48,60,24,144,0
981262,66571,50-11 QUEENS BLVD,Multifamily Incentives Program,50-11 QUEENS BOULEVARD,Queens,11377.0,40.74308,-73.914255,2018-12-06,0,0,14,0,0,2,8,4,0,14,0
19431,61967,ACACIA. 128 EAST 112TH ST. VIRGINIA HOUSE,Multifamily Finance Program,124 EAST 112 STREET,Manhattan,10029.0,40.79614,-73.944268,2018-12-05,56,0,0,0,0,55,2,0,0,57,0
640419,68059,21-34 BROADWAY APARTMENTS,Multifamily Incentives Program,21-34 BROADWAY,Queens,11106.0,40.7644,-73.930747,2018-11-28,0,0,0,0,12,0,6,6,0,12,0
986507,67493,111 VARICK STREET,Multifamily Incentives Program,111 VARICK STREET,Manhattan,10013.0,40.72459,-74.006314,2018-11-27,0,0,25,0,5,8,15,7,0,30,0
980601,68058,920 PACIFIC STREET APARTMENTS,Multifamily Incentives Program,920 PACIFIC STREET,Brooklyn,11238.0,40.67975,-73.963146,2018-11-27,0,0,0,0,3,0,3,0,0,3,0
211017,49533,LINDSAY PARK.HRP.FY18,Multifamily Finance Program,54 BOERUM STREET,Brooklyn,11206.0,40.70453,-73.946891,2018-11-26,0,143,243,0,0,43,195,128,21,0,387
211018,49533,LINDSAY PARK.HRP.FY18,Multifamily Finance Program,91 BOERUM STREET,Brooklyn,11206.0,40.70611,-73.945552,2018-11-26,0,146,240,0,0,44,194,128,21,0,387
331799,49533,LINDSAY PARK.HRP.FY18,Multifamily Finance Program,67 MANHATTAN AVENUE,Brooklyn,11206.0,40.70458,-73.945297,2018-11-26,0,151,235,0,0,43,195,128,21,0,387
340170,49533,LINDSAY PARK.HRP.FY18,Multifamily Finance Program,30 MONTROSE AVENUE,Brooklyn,11206.0,40.70606,-73.948982,2018-11-26,0,177,209,0,0,43,216,86,42,0,387
807809,49533,LINDSAY PARK.HRP.FY18,Multifamily Finance Program,25 BOERUM STREET,Brooklyn,11206.0,40.70606,-73.948982,2018-11-26,0,174,212,0,0,46,214,85,42,0,387
808686,49533,LINDSAY PARK.HRP.FY18,Multifamily Finance Program,31 LEONARD STREET,Brooklyn,11206.0,40.70453,-73.946891,2018-11-26,0,152,234,0,0,42,195,129,21,0,387
808883,49533,LINDSAY PARK.HRP.FY18,Multifamily Finance Program,29 MOORE STREET,Brooklyn,11206.0,40.70458,-73.945297,2018-11-26,0,145,241,0,0,43,196,127,21,0,387
966923,68055,1530 PUTNAM AVENUE APARTMENTS,Multifamily Incentives Program,1530 PUTNAM AVENUE,Brooklyn,11237.0,40.6977,-73.908973,2018-11-23,0,0,0,0,3,0,1,2,0,3,0
966925,68056,1534 PUTNAM AVENUE APARTMENTS,Multifamily Incentives Program,1534 PUTNAM AVENUE,Brooklyn,11237.0,40.69774,-73.908908,2018-11-23,0,0,0,0,3,0,3,0,0,3,0
57059,66144,AQUINAS APARTMENTS LP.PLP.FY19,Multifamily Finance Program,1879 CLINTON AVENUE,Bronx,10457.0,40.84352,-73.891548,2018-11-21,1,16,12,0,0,0,5,18,7,30,0
57062,66144,AQUINAS APARTMENTS LP.PLP.FY19,Multifamily Finance Program,1933 CLINTON AVENUE,Bronx,10457.0,40.8441,-73.891106,2018-11-21,0,4,4,0,0,0,0,0,8,8,0
57063,66144,AQUINAS APARTMENTS LP.PLP.FY19,Multifamily Finance Program,1935 CLINTON AVENUE,Bronx,10457.0,40.84419,-73.891033,2018-11-21,1,4,3,0,0,0,0,0,8,8,0
66001,66144,AQUINAS APARTMENTS LP.PLP.FY19,Multifamily Finance Program,601 EAST 178 STREET,Bronx,10457.0,40.84699,-73.892684,2018-11-21,0,0,0,0,0,0,0,0,0,0,0
74463,66144,AQUINAS APARTMENTS LP.PLP.FY19,Multifamily Finance Program,744 EAST TREMONT AVENUE,Bronx,10457.0,40.84441,-73.889688,2018-11-21,0,9,8,0,0,0,4,9,4,17,0
74464,66144,AQUINAS APARTMENTS LP.PLP.FY19,Multifamily Finance Program,748 EAST TREMONT AVENUE,Bronx,10457.0,40.84436,-73.889566,2018-11-21,1,10,5,0,0,0,4,9,4,17,0
986413,67684,56 WEST 125TH STREET,Multifamily Incentives Program,60 WEST 125 STREET,Manhattan,10027.0,40.80703,-73.94448,2018-11-21,0,0,24,0,19,10,11,22,0,43,0
969148,68054,37-49 81ST STREET CONDOMINIUMS,Multifamily Incentives Program,37-49 81 STREET,Queens,11372.0,,,2018-11-16,0,0,6,0,0,0,0,6,0,0,6
77389,65599,FAILE700LLC.HRP.FY19,Multifamily Finance Program,700 FAILE STREET,Bronx,10474.0,40.81476,-73.886371,2018-11-14,1,0,18,0,0,4,8,7,0,19,0
290804,68053,522 EVERGREEN AVENUE APARTMENTS,Multifamily Incentives Program,522 EVERGREEN AVENUE,Brooklyn,11221.0,40.69135,-73.918191,2018-11-14,0,0,0,0,3,0,3,0,0,3,0
986298,68052,1605 NEW YORK AVENUE,Multifamily Incentives Program,1605 NEW YORK AVENUE,Brooklyn,11210.0,40.63349,-73.944498,2018-11-13,0,0,0,0,5,0,3,2,0,5,0
934109,68050,305 STOCKHOLM STREET APARTMENTS,Multifamily Incentives Program,305 STOCKHOLM STREET,Brooklyn,11237.0,40.70309,-73.919605,2018-11-09,0,0,2,0,0,0,2,0,0,2,0
987147,68051,CRESCENT IRON HOUSE,Multifamily Incentives Program,40-05 CRESCENT STREET,Queens,11101.0,40.75316,-73.937768,2018-11-09,0,0,0,0,10,2,6,2,0,10,0
966560,68049,434 MANHATTAN AVENUE APARTMENTS,Multifamily Incentives Program,434 MANHATTAN AVENUE,Brooklyn,11222.0,40.71939,-73.94675,2018-11-02,0,0,2,0,0,0,1,1,0,2,0
972196,68033,1552 MYRTLE AVENUE APARTMENTS,Multifamily Incentives Program,1552 MYRTLE AVENUE,Brooklyn,11237.0,40.69931,-73.911589,2018-11-01,0,0,0,0,3,0,3,0,0,3,0
978167,68047,70 BUSHWICK AVENUE APARTMENTS,Multifamily Incentives Program,215 POWERS STREET,Brooklyn,11211.0,40.71276,-73.941485,2018-11-01,0,0,0,0,6,0,3,3,0,6,0
809836,68064,SEA RISE II � NEW BAY PARK,Multifamily Incentives Program,2750 WEST 33 STREET,Brooklyn,11224.0,40.57792,-74.001166,2018-11-01,72,0,127,0,0,53,94,39,13,200,0
969856,68032,18 STANHOPE STREET APARTMENTS,Multifamily Incentives Program,18 STANHOPE STREET,Brooklyn,11221.0,40.69478,-73.925846,2018-10-31,0,0,0,0,8,0,4,4,0,8,0
979673,64736,DOE. 3188 VILLA AVE,Multifamily Finance Program,3188 VILLA AVENUE,Bronx,10468.0,40.87667,-73.886489,2018-10-30,41,27,0,0,0,60,8,0,0,68,0
972224,68031,2004 DAVIDSON AVENUE,Multifamily Incentives Program,2004 DAVIDSON AVENUE,Bronx,10453.0,40.8528,-73.909125,2018-10-30,0,0,7,0,0,1,1,5,0,7,0
897241,68067,1543 EAST 19TH STREET APARTMENTS,Multifamily Incentives Program,1543 EAST 19 STREET,Brooklyn,11230.0,40.61255,-73.954806,2018-10-30,0,0,0,0,15,0,7,8,0,15,0
966929,68029,77 CLAY STREET APARTMENTS,Multifamily Incentives Program,77 CLAY STREET,Brooklyn,11222.0,40.73684,-73.95479,2018-10-29,0,0,0,0,3,0,1,0,2,3,0
216229,68030,BUSHWICK AND EVERGREEN APARTMENTS,Multifamily Incentives Program,869 BUSHWICK AVENUE,Brooklyn,11221.0,40.69417,-73.925082,2018-10-29,0,0,0,0,6,0,6,0,0,6,0
987191,68030,BUSHWICK AND EVERGREEN APARTMENTS,Multifamily Incentives Program,340 EVERGREEN AVENUE,Brooklyn,11221.0,40.69417,-73.925082,2018-10-29,0,0,0,0,61,16,11,34,0,61,0
972223,68027,2028 DAVIDSON AVENUE,Multifamily Incentives Program,2028 DAVIDSON AVENUE,Bronx,10453.0,40.85336,-73.908611,2018-10-26,0,0,4,0,0,0,1,2,1,4,0
33794,68028,AVALON MIDTOWN WEST,Multifamily Incentives Program,234 WEST 50 STREET,Manhattan,10019.0,40.76182,-73.985817,2018-10-26,0,0,0,0,28,0,0,0,0,28,0
985974,61608,RAVEN HALL TOWER,Multifamily Finance Program,2006 SURF AVENUE,Brooklyn,11224.0,40.57439,-73.98685,2018-10-25,0,22,193,0,0,50,79,54,33,216,0
332217,68025,287 MAPLE STREET APARTMENTS,Multifamily Incentives Program,287 MAPLE STREET,Brooklyn,11225.0,40.661,-73.95128,2018-10-25,0,0,0,0,2,0,1,1,0,2,0
987253,68026,289 MAPLE STREET APARTMENTS,Multifamily Incentives Program,289 MAPLE STREET,Brooklyn,11225.0,40.661,-73.951208,2018-10-25,0,0,0,0,3,0,3,0,0,3,0
977039,68023,1140 BUSHWICK AVENUE,Multifamily Incentives Program,1140 BUSHWICK AVENUE,Brooklyn,11221.0,40.68912,-73.918129,2018-10-24,0,0,0,0,3,0,3,0,0,3,0
983900,68021,115 SUYDAM STREET,Multifamily Incentives Program,115 SUYDAM STREET,Brooklyn,11221.0,40.69859,-73.928403,2018-10-23,0,0,0,0,3,0,1,2,0,3,0
977128,68022,49 ROCHESTER AVENUE APARTMENTS,Multifamily Incentives Program,49 ROCHESTER AVENUE,Brooklyn,11233.0,40.6775,-73.927272,2018-10-23,0,0,0,0,3,0,0,0,3,3,0
6213,67428,NUEVA ERA APARTMENTS,Multifamily Finance Program,287 AUDUBON AVENUE,Manhattan,10033.0,40.84771,-73.932728,2018-10-22,0,0,5,12,0,5,2,7,3,17,0
6215,67428,NUEVA ERA APARTMENTS,Multifamily Finance Program,289 AUDUBON AVENUE,Manhattan,10033.0,40.8478,-73.932662,2018-10-22,14,1,1,0,0,4,3,7,3,17,0
3385,67429,DESHLER APARTMENT,Multifamily Finance Program,1871 ADAM C POWELL BOULEVARD,Manhattan,10026.0,40.80162,-73.953182,2018-10-22,23,7,3,1,0,0,20,10,5,35,0
28175,67429,DESHLER APARTMENT,Multifamily Finance Program,71 ST NICHOLAS AVENUE,Manhattan,10026.0,40.80148,-73.952878,2018-10-22,17,5,0,3,0,1,13,11,0,25,0
37769,67490,MORNINGSIDE APTS.HUDMF.FY19,Multifamily Finance Program,107 WEST 109 STREET,Manhattan,10025.0,40.80166,-73.962136,2018-10-22,39,7,2,0,0,14,22,13,0,49,0
977060,68020,140 STANHOPE STREET APARTMENTS,Multifamily Incentives Program,140 STANHOPE STREET,Brooklyn,11221.0,40.69816,-73.922579,2018-10-22,0,0,0,0,3,0,2,1,0,3,0
927013,63734,BRISA. 1488 NY AVE. BPHN SENIOR RESIDENCES,Multifamily Finance Program,1488 NEW YORK AVENUE,Brooklyn,11210.0,40.63665,-73.945465,2018-10-18,88,0,0,0,0,88,1,0,0,89,0
331263,68019,847 MADISON STREET APARTMENTS,Multifamily Incentives Program,847 MADISON STREET,Brooklyn,11221.0,40.6882,-73.92223,2018-10-18,0,0,0,0,3,0,3,0,0,3,0
976524,68018,310 GRAHAM AVENUE APARTMENTS,Multifamily Incentives Program,310 GRAHAM AVENUE,Brooklyn,11211.0,40.71326,-73.943858,2018-10-17,0,0,0,0,8,0,2,3,3,8,0
212307,68017,2954 BRIGHTON 3 STREET,Multifamily Incentives Program,2954 BRIGHTON 3 STREET,Brooklyn,11235.0,40.57948,-73.965387,2018-10-16,0,0,0,0,5,0,0,5,0,5,0
847142,64376,41 WHIPPLE ST (LOS SURES PHASE 1),Multifamily Incentives Program,41 WHIPPLE STREET,Brooklyn,11206.0,40.70159,-73.944845,2018-10-15,0,0,50,0,0,0,0,24,26,50,0
986345,68015,237 HAWTHORNE APARTMENTS,Multifamily Incentives Program,237 HAWTHORNE STREET,Brooklyn,11225.0,40.65801,-73.952407,2018-10-15,0,0,0,0,3,0,3,0,0,3,0
987254,68016,239 HAWTHORNE APARTMENTS,Multifamily Incentives Program,239 HAWTHORNE STREET,Brooklyn,11225.0,40.65801,-73.952338,2018-10-15,0,0,0,0,3,0,3,0,0,3,0
974321,68014,"CLARK, THE",Multifamily Incentives Program,310 CLARKSON AVENUE,Brooklyn,11226.0,40.65513,-73.949407,2018-10-12,0,0,0,0,51,18,17,14,2,51,0
978673,63931,39-11 QUEENS BLVD,Multifamily Incentives Program,39-11 QUEENS BOULEVARD,Queens,11104.0,40.74434,-73.925391,2018-10-09,0,0,9,0,0,1,5,3,0,9,0
145687,67856,194 22 STREET,Multifamily Incentives Program,194 22 STREET,Brooklyn,11232.0,40.66155,-73.995743,2018-10-04,0,0,0,0,3,0,3,0,0,3,0
